"SubgroupID","ID_RSSD"
"138","1120754"
"138","1141991"
"138","2250313"
"139","1113514"
"139","1112870"
"139","1073757"
"140","1073757"
"140","1112870"
"140","1113514"
"141","1120754"
"141","484422"
"141","3872048"
"142","1120754"
"142","484422"
"142","1073551"
"143","3872048"
"143","484422"
"143","1073551"
"144","1073551"
"144","484422"
"144","1120754"
"145","3872048"
"145","484422"
"145","1120754"
"146","1136531"
"146","484422"
"146","1073551"
"147","938019"
"147","1180749"
"147","1172258"
"148","938019"
"148","1180860"
"148","1572803"
"149","4446820"
"149","1180860"
"149","938019"
"150","4446811"
"150","1180860"
"150","938019"
"151","3587146"
"151","1193945"
"151","1068762"
"152","1068762"
"152","1193945"
"152","3587146"
"153","1068968"
"153","1193945"
"153","1068762"
"154","1068762"
"154","1193945"
"154","1068968"
"155","476810"
"155","1181027"
"155","1175567"
"156","3849031"
"156","1182798"
"156","348104"
"157","906915"
"157","1183272"
"157","674111"
"158","906915"
"158","1183272"
"158","1174823"
"159","2896083"
"159","1183272"
"159","1174823"
"160","906915"
"160","1183272"
"160","1183852"
"161","906915"
"161","1170151"
"161","1387892"
"162","906915"
"162","1170151"
"162","1174711"
"163","2896083"
"163","1170151"
"163","1181812"
"164","1174823"
"164","1170151"
"164","1181812"
"165","906915"
"165","1170151"
"165","1181812"
"166","2038267"
"166","1170151"
"166","1183272"
"167","674111"
"167","1183816"
"167","977214"
"168","977214"
"168","1183816"
"168","674111"
"169","875178"
"169","1184158"
"169","783871"
"170","302544"
"170","1184158"
"170","783871"
"171","783871"
"171","1184158"
"171","302544"
"172","783871"
"172","1184158"
"172","875178"
"173","302544"
"173","1184158"
"173","875178"
"174","1921942"
"174","1184475"
"174","938019"
"175","938019"
"175","1184475"
"175","1921942"
"176","1921942"
"176","1170441"
"176","938019"
"177","906915"
"177","1170795"
"177","674111"
"178","906915"
"178","1170825"
"178","674111"
"179","674111"
"179","1170825"
"179","906915"
"180","480228"
"180","1184868"
"180","349361"
"181","349361"
"181","1184868"
"181","480228"
"182","1037115"
"182","1150621"
